,address,rooms,floor,info,price,views,Lat,Lng,adddate,editdate,ListingID_NK,Sqm,pricebysqm,addyear,edityear,addmonth,editmonth,addday,editday,addquarter,editquarter,platform,housetype,type,City,DistrictStreet,District,Street,eurowindows,irondoor,openbalcony,securitysystem,sunny,view,roadside,closetothebusstation,parking,park,elevator,furniture,equipment,balcony,storageroom,playground,parquet,tile,laminateflooring,heating,hotwater,electricity,centralheating,water,water247,gas,airconditioner,sewerage,logha,garage,internet
3301," Yerevan, Achapnyak, Shinararner St ", 2, 8/12,"2 bedrooms apartment for sale in new construction in Shinararner St, Achapnyak, Yerevan, 127731",92000  ,1147.0,40.1949414,44.4738206,2022-12-13,2023-04-17,127731.0,70,1314.0,2022,2023,12,4,13,17,4,2,MyRealty.am,apartment,sale, Yerevan," Achapnyak,  Shinararner St ", Achapnyak, Shinararner St ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
3302," Yerevan, Achapnyak, Bashinjaxyan St ",nan,0/5,"Commercial propertyfor rent in Bashinjaxyan St, Achapnyak, Yerevan, 125404",1000,1402.0,40.2035356,44.4687243,2022-09-20,2023-03-21,125404.0,220,,2022,2023,9,3,20,21,3,1,MyRealty.am,property,rent, Yerevan," Achapnyak,  Bashinjaxyan St ", Achapnyak, Bashinjaxyan St ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
3303," Yerevan, Avan, Tsarav Aghbyur St ", 3, 9/13,"3 bedrooms apartment for rent in new construction in Tsarav Aghbyur St, Avan, Yerevan, 123330",950,1714.0,40.215894,44.5563975,2022-05-11,2022-07-02,123330.0,102,,2022,2022,11,2,5,7,4,1,MyRealty.am,apartment,rent, Yerevan," Avan,  Tsarav Aghbyur St ", Avan, Tsarav Aghbyur St ,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
3304," Yerevan, Qanaqer-Zeytun, Droi St ", 3, 3/5,"3 bedrooms apartment for rent in Droi St, Qanaqer-Zeytun, Yerevan, 129426",1000,570.0,40.2008725,44.5380888,2023-02-16,2023-02-16,129426.0,90,,2023,2023,2,2,16,16,1,1,MyRealty.am,apartment,rent, Yerevan," Qanaqer-Zeytun,  Droi St ", Qanaqer-Zeytun, Droi St ,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
3305," Yerevan, Norq Marash, Xanzadyan St ", 7,," house for rent in Xanzadyan St, Norq Marash, Yerevan, 127599",5000,1222.0,40.190419,44.5416644,2022-12-09,2022-12-09,127599.0,650,,2022,2022,9,9,12,12,3,3,MyRealty.am,house,rent, Yerevan," Norq Marash,  Xanzadyan St ", Norq Marash, Xanzadyan St ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3306," Yerevan, Center, Ler. Kamsar St ", 3, 3/10,"3 bedrooms apartment for rent in Ler. Kamsar St, Center, Yerevan, 129973",1216,729.0,40.1930114,44.5022074,2023-03-01,2023-03-01,129973.0,118,,2023,2023,1,1,3,3,1,1,MyRealty.am,apartment,rent, Yerevan," Center,  Ler. Kamsar St ", Center, Ler. Kamsar St ,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3307," Yerevan, Arabkir, A. Khachatrian St ", 2, 2/5,"2 bedrooms apartment for sale in A. Khachatrian St, Arabkir, Yerevan, 127183",105000  ,1157.0,40.2053451,44.4984591,2022-11-28,2022-11-28,127183.0,52,2019.0,2022,2022,11,11,28,28,4,4,MyRealty.am,apartment,sale, Yerevan," Arabkir,  A. Khachatrian St ", Arabkir, A. Khachatrian St ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3308," Yerevan, Center, Nalbandyan St ", 2, 2/4,"2 bedrooms apartment for sale in Nalbandyan St, Center, Yerevan, 132171",188000  ,269.0,40.1817206,44.5206794,2023-03-24,2023-04-07,132171.0,46,4087.0,2023,2023,3,7,24,4,1,3,MyRealty.am,apartment,sale, Yerevan," Center,  Nalbandyan St ", Center, Nalbandyan St ,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
3309," Yerevan, Arabkir, Komitas Ave ", 3, 4/5,"3 bedrooms apartment for sale in Komitas Ave, Arabkir, Yerevan, 132173",165000  ,521.0,40.2065086,44.5238221,2023-03-17,2023-04-07,132173.0,95,1737.0,2023,2023,3,7,17,4,1,3,MyRealty.am,apartment,sale, Yerevan," Arabkir,  Komitas Ave ", Arabkir, Komitas Ave ,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
3310," Yerevan, Center, Antarayin St ", 2, 2/5,"2 bedrooms apartment for rent in new construction in Antarayin St, Center, Yerevan, 128638",1200,754.0,40.1917891,44.5028736,2023-01-30,2023-01-30,128638.0,55,,2023,2023,1,1,30,30,1,1,MyRealty.am,apartment,rent, Yerevan," Center,  Antarayin St ", Center, Antarayin St ,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
3311," Yerevan, Center, Argishti St ", 2, 4/14,"2 bedrooms apartment for rent in new construction in Argishti St, Center, Yerevan, 130574",2000,610.0,40.1737796,44.5042197,2023-03-10,2023-03-10,130574.0,75,,2023,2023,10,10,3,3,4,4,MyRealty.am,apartment,rent, Yerevan," Center,  Argishti St ", Center, Argishti St ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3312," Yerevan, Center, Paronyan St ", 2, 3/5,"2 bedrooms apartment for rent in Paronyan St, Center, Yerevan, 129428",1700,708.0,40.183333,44.516667,2023-02-17,2023-02-17,129428.0,55,,2023,2023,2,2,17,17,1,1,MyRealty.am,apartment,rent, Yerevan," Center,  Paronyan St ", Center, Paronyan St ,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
3313," Yerevan, Malatia-Sebastia, Isakov Ave (Mal.-Seb.) ",nan,1/5,"Commercial propertyfor rent in Isakov Ave (Mal.-Seb.), Malatia-Sebastia, Yerevan, 118757",508,1819.0,40.1580279,44.4329683,2022-02-08,2022-02-08,118757.0,90,,2022,2022,8,8,2,2,3,3,MyRealty.am,property,rent, Yerevan," Malatia-Sebastia,  Isakov Ave (Mal.-Seb.) ", Malatia-Sebastia, Isakov Ave (Mal.-Seb.) ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3314," Yerevan, Arabkir, Adonts St ", 3, 9/12,"3 bedrooms apartment for sale in new construction in Adonts St, Arabkir, Yerevan, 131818",185000  ,562.0,40.183333,44.516667,2023-03-31,2023-03-31,131818.0,79,2342.0,2023,2023,3,3,31,31,1,1,MyRealty.am,apartment,sale, Yerevan," Arabkir,  Adonts St ", Arabkir, Adonts St ,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
3315," Yerevan, Center, Pushkin St ", 5, 3/6,"5 bedrooms apartment for rent in new construction in Pushkin St, Center, Yerevan, 128005",3000,1020.0,40.1800846,44.5156426,2022-12-26,2023-01-19,128005.0,156,,2022,2023,12,1,26,19,4,1,MyRealty.am,apartment,rent, Yerevan," Center,  Pushkin St ", Center, Pushkin St ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3316," Yerevan, Malatia-Sebastia, Mush dis. ", 4,,"New build for sale in Mush dis., Malatia-Sebastia, Yerevan, 82967",250000  ,8236.0,40.1686452,44.457492,2019-08-17,2022-08-23,82967.0,1300,192.0,2019,2022,8,8,17,23,3,3,MyRealty.am,apartment,sale, Yerevan," Malatia-Sebastia,  Mush dis. ", Malatia-Sebastia, Mush dis. ,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
3317," Yerevan, Arabkir, Arabkir 51 St ", 2, 2/10,"2 bedrooms apartment for sale in new construction in Arabkir 51 St, Arabkir, Yerevan, 128533",145000  ,902.0,40.2017785,44.5199766,2022-11-07,2023-01-24,128533.0,68,2132.0,2022,2023,7,1,11,24,3,1,MyRealty.am,apartment,sale, Yerevan," Arabkir,  Arabkir 51 St ", Arabkir, Arabkir 51 St ,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
3318," Yerevan, Arabkir, Komitas Ave ",nan,1/5,"Commercial property for sale in Komitas Ave, Arabkir, Yerevan, 65443",143000  ,5685.0,40.2018789,44.4955087,2017-05-20,2022-07-15,65443.0,64,2234.0,2017,2022,5,7,20,15,2,3,MyRealty.am,property,sale, Yerevan," Arabkir,  Komitas Ave ", Arabkir, Komitas Ave ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3319," Yerevan, Arabkir, N. Tigranyan St ", 3, 9/14,"3 bedrooms apartment for rent in N. Tigranyan St, Arabkir, Yerevan, 126611",2000,1167.0,40.2091665,44.5205729,2022-11-14,2022-11-14,126611.0,78,,2022,2022,11,11,14,14,4,4,MyRealty.am,apartment,rent, Yerevan," Arabkir,  N. Tigranyan St ", Arabkir, N. Tigranyan St ,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3320," Yerevan, Arabkir, V.Papazyan St ", 6, 3/13,"6 bedrooms apartment for sale in new construction in V.Papazyan St, Arabkir, Yerevan, 124366",320000  ,2312.0,40.2047454,44.5018408,2022-07-30,2023-02-13,124366.0,285,1123.0,2022,2023,7,2,30,13,3,1,MyRealty.am,apartment,sale, Yerevan," Arabkir,  V.Papazyan St ", Arabkir, V.Papazyan St ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3321," Yerevan, Center, Argishti St ", 4, 8/12,"4 bedrooms apartment for sale in new construction in Argishti St, Center, Yerevan, 128642",395000  ,1189.0,40.1737796,44.5042197,2023-01-30,2023-01-30,128642.0,155,2548.0,2023,2023,1,1,30,30,1,1,MyRealty.am,apartment,sale, Yerevan," Center,  Argishti St ", Center, Argishti St ,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
3322," Yerevan, Center, Charents St ",nan,1/13,"Commercial property for sale in new construction in Charents St, Center, Yerevan, 129694",1000000  ,591.0,40.1826173,44.527273,2023-02-23,2023-02-23,129694.0,926,1080.0,2023,2023,2,2,23,23,1,1,MyRealty.am,property,rent, Yerevan," Center,  Charents St ", Center, Charents St ,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
3323," Yerevan, Malatia-Sebastia, Raffi St ", 3, 7/14,"3 bedrooms apartment for sale in Raffi St, Malatia-Sebastia, Yerevan, 124277",110000  ,3452.0,40.1686452,44.457492,2022-07-27,2022-08-12,124277.0,80,1375.0,2022,2022,7,12,27,8,3,4,MyRealty.am,apartment,sale, Yerevan," Malatia-Sebastia,  Raffi St ", Malatia-Sebastia, Raffi St ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3324," Yerevan, Arabkir, Adonts St ", 3, 8/11,"3 bedrooms apartment for rent in new construction in Adonts St, Arabkir, Yerevan, 128550",1500,1012.0,40.2101385,44.5283019,2023-01-25,2023-01-25,128550.0,98,,2023,2023,1,1,25,25,1,1,MyRealty.am,apartment,rent, Yerevan," Arabkir,  Adonts St ", Arabkir, Adonts St ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3325," Yerevan, Malatia-Sebastia, Leningradyan st. ", 2, 4/14,"2 bedrooms apartment for rent in new construction in Leningradyan st., Malatia-Sebastia, Yerevan, 132255",901,286.0,40.1922052,44.4651931,2023-04-10,2023-04-10,132255.0,60,,2023,2023,10,10,4,4,4,4,MyRealty.am,apartment,rent, Yerevan," Malatia-Sebastia,  Leningradyan st. ", Malatia-Sebastia, Leningradyan st. ,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3326," Kotayk, Arzni, Arzni str. ",nan,,"Commercial property for sale in Arzni str., Arzni, Kotayk, 115362",200000  ,1132.0,53.7266683,-127.6476205,2021-10-16,2021-10-16,115362.0,1500,133.0,2021,2021,10,10,16,16,4,4,MyRealty.am,property,sale, Kotayk," Arzni,  Arzni str. ", Arzni, Arzni str. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3327," Yerevan, Arabkir, Hr.Kochar St ",nan,1/10,"Commercial propertyfor rent in Hr.Kochar St, Arabkir, Yerevan, 126395",670,1119.0,40.2012047,44.5014376,2022-11-04,2023-04-28,126395.0,23,,2022,2023,4,4,11,28,2,2,MyRealty.am,property,rent, Yerevan," Arabkir,  Hr.Kochar St ", Arabkir, Hr.Kochar St ,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3328," Yerevan, Arabkir, A. Khachatrian St ", 2, 2/5,"2 bedrooms apartment for rent in A. Khachatrian St, Arabkir, Yerevan, 132847",850,273.0,40.2020057,44.4901978,2023-04-22,2023-04-22,132847.0,56,,2023,2023,4,4,22,22,2,2,MyRealty.am,apartment,rent, Yerevan," Arabkir,  A. Khachatrian St ", Arabkir, A. Khachatrian St ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3329," Yerevan, Center, Abovyan St ", 2, 3/10,"2 bedrooms apartment for rent in new construction in Abovyan St, Center, Yerevan, 72976",1000,6331.0,40.1811709,44.5157173,2019-03-09,2021-07-21,72976.0,70,,2019,2021,9,7,3,21,3,3,MyRealty.am,apartment,rent, Yerevan," Center,  Abovyan St ", Center, Abovyan St ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
3330," Yerevan, Achapnyak, Nazarbekyan district ", 3, 5/8,"3 bedrooms apartment for rent in Nazarbekyan district, Achapnyak, Yerevan, 133044",1100,112.0,40.2059466,44.4570316,2023-03-28,2023-04-26,133044.0,80,,2023,2023,3,4,28,26,1,2,MyRealty.am,apartment,rent, Yerevan," Achapnyak,  Nazarbekyan district ", Achapnyak, Nazarbekyan district ,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
3331," Yerevan, Arabkir, V.Vagharshyan St ",nan,1/10,"Commercial property for sale in V.Vagharshyan St, Arabkir, Yerevan, 122694",580000  ,1577.0,40.2017171,44.499469,2022-06-17,2023-04-11,122694.0,185,3135.0,2022,2023,6,11,17,4,2,4,MyRealty.am,property,sale, Yerevan," Arabkir,  V.Vagharshyan St ", Arabkir, V.Vagharshyan St ,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
3332," Yerevan, Center, Sayat-Nova Ave ", 7,," house for rent in Sayat-Nova Ave, Center, Yerevan, 117745",2290,2732.0,40.18421454,44.52117644,2022-01-07,2022-01-07,117745.0,253,,2022,2022,7,7,1,1,3,3,MyRealty.am,house,rent, Yerevan," Center,  Sayat-Nova Ave ", Center, Sayat-Nova Ave ,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
3333," Yerevan, Arabkir, Hr.Kochar St ",nan,1/5,"Commercial propertyfor rent in Hr.Kochar St, Arabkir, Yerevan, 122501",1700,598.0,40.2012047,44.5014376,2022-06-14,2023-03-21,122501.0,178,,2022,2023,6,3,14,21,2,1,MyRealty.am,property,rent, Yerevan," Arabkir,  Hr.Kochar St ", Arabkir, Hr.Kochar St ,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
3334," Yerevan, Arabkir, Mamikoniants St ", 3, 2/5,"3 bedrooms apartment for sale in Mamikoniants St, Arabkir, Yerevan, 121686",110000  ,2188.0,40.209897,44.5118876,2022-05-14,2022-11-21,121686.0,68,1618.0,2022,2022,5,11,14,21,2,4,MyRealty.am,apartment,sale, Yerevan," Arabkir,  Mamikoniants St ", Arabkir, Mamikoniants St ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
3335," Yerevan, Achapnyak, Bashinjaxyan St ", 4, 4/5,"4 bedrooms apartment for sale in Bashinjaxyan St, Achapnyak, Yerevan, 131693",129000  ,308.0,40.2035356,44.4687243,2023-02-21,2023-03-30,131693.0,108,1194.0,2023,2023,2,3,21,30,1,1,MyRealty.am,apartment,sale, Yerevan," Achapnyak,  Bashinjaxyan St ", Achapnyak, Bashinjaxyan St ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3336," Yerevan, Center, Mashtots Ave ", 3, 7/14,"3 bedrooms apartment for rent in new construction in Mashtots Ave, Center, Yerevan, 56831",1200,7970.0,40.1854471,44.5125299,2018-05-15,2020-08-13,56831.0,85,,2018,2020,5,8,15,13,2,3,MyRealty.am,apartment,rent, Yerevan," Center,  Mashtots Ave ", Center, Mashtots Ave ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
3337," Yerevan, Center, Northern (Hyusisayin) Ave ", 3, 5/10,"3 bedrooms apartment for sale in new construction in Northern (Hyusisayin) Ave, Center, Yerevan, 131692",580000  ,293.0,40.1818579,44.5146203,2021-06-26,2023-03-30,131692.0,105,5524.0,2021,2023,6,3,26,30,2,1,MyRealty.am,apartment,sale, Yerevan," Center,  Northern (Hyusisayin) Ave ", Center, Northern (Hyusisayin) Ave ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3338," Yerevan, Achapnyak, Leningradyan St ", 2, 1/3,"2 bedrooms apartment for rent in Leningradyan St, Achapnyak, Yerevan, 129517",925,759.0,40.183333,44.516667,2023-02-18,2023-02-18,129517.0,44,,2023,2023,2,2,18,18,1,1,MyRealty.am,apartment,rent, Yerevan," Achapnyak,  Leningradyan St ", Achapnyak, Leningradyan St ,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
3339," Yerevan, Center, Moskovyan St ", 3, 3/5,"3 bedrooms apartment for sale in Moskovyan St, Center, Yerevan, 124116",395000  ,2209.0,40.1872192,44.5192333,2022-07-19,2022-07-19,124116.0,105,3762.0,2022,2022,7,7,19,19,3,3,MyRealty.am,apartment,sale, Yerevan," Center,  Moskovyan St ", Center, Moskovyan St ,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
3340," Yerevan, Center, Saryan St ", 3, 6/8,"3 bedrooms apartment for sale in Saryan St, Center, Yerevan, 130219",270000  ,633.0,40.18320185,44.51598035,2023-03-06,2023-03-06,130219.0,92,2935.0,2023,2023,6,6,3,3,2,2,MyRealty.am,apartment,sale, Yerevan," Center,  Saryan St ", Center, Saryan St ,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
3341," Yerevan, Center, Baghramyan Ave (Kentron) ", 4, 1/4,"4 bedrooms apartment for rent in Baghramyan Ave (Kentron), Center, Yerevan, 128449",1750,745.0,40.1922371,44.5041657,2017-01-13,2023-01-21,128449.0,1000,,2017,2023,1,1,13,21,1,1,MyRealty.am,apartment,rent, Yerevan," Center,  Baghramyan Ave (Kentron) ", Center, Baghramyan Ave (Kentron) ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3342," Yerevan, Achapnyak, Fuchik St ", 4,," for sale in Fuchik St, Achapnyak, Yerevan, 123428",250000  ,2734.0,40.2005868,44.4778968,2022-07-06,2022-07-06,123428.0,200,1250.0,2022,2022,6,6,7,7,2,2,MyRealty.am,apartment,sale, Yerevan," Achapnyak,  Fuchik St ", Achapnyak, Fuchik St ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
3343," Yerevan, Center, Vardanants St ", 3, 2/5,"3 bedrooms apartment for rent in Vardanants St, Center, Yerevan, 10275",900,8648.0,40.1739979,44.5213035,2015-10-05,2020-11-17,10275.0,80,,2015,2020,5,11,10,17,2,4,MyRealty.am,apartment,rent, Yerevan," Center,  Vardanants St ", Center, Vardanants St ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3344," Yerevan, Center, Aghayan St ", 3, 2/4,"3 bedrooms apartment for sale in Aghayan St, Center, Yerevan, 128175",360000  ,948.0,40.1855906,44.5193321,2023-01-11,2023-01-11,128175.0,125,2880.0,2023,2023,11,11,1,1,4,4,MyRealty.am,apartment,sale, Yerevan," Center,  Aghayan St ", Center, Aghayan St ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
